@relation tmp
@attribute min0 numeric
@attribute min1 numeric
@attribute min2 numeric
@attribute min3 numeric
@attribute min4 numeric
@attribute min5 numeric
@attribute min6 numeric
@attribute min7 numeric
@attribute min8 numeric
@attribute min9 numeric
@attribute min10 numeric
@attribute min11 numeric
@attribute min12 numeric
@attribute max0 numeric
@attribute max1 numeric
@attribute max2 numeric
@attribute max3 numeric
@attribute max4 numeric
@attribute max5 numeric
@attribute max6 numeric
@attribute max7 numeric
@attribute max8 numeric
@attribute max9 numeric
@attribute max10 numeric
@attribute max11 numeric
@attribute max12 numeric
@attribute mean0 numeric
@attribute mean1 numeric
@attribute mean2 numeric
@attribute mean3 numeric
@attribute mean4 numeric
@attribute mean5 numeric
@attribute mean6 numeric
@attribute mean7 numeric
@attribute mean8 numeric
@attribute mean9 numeric
@attribute mean10 numeric
@attribute mean11 numeric
@attribute mean12 numeric
@attribute var0 numeric
@attribute var1 numeric
@attribute var2 numeric
@attribute var3 numeric
@attribute var4 numeric
@attribute var5 numeric
@attribute var6 numeric
@attribute var7 numeric
@attribute var8 numeric
@attribute var9 numeric
@attribute var10 numeric
@attribute var11 numeric
@attribute var12 numeric
@attribute max_f_auto0 numeric
@attribute max_f_auto1 numeric
@attribute max_f_auto2 numeric
@attribute max_f_auto3 numeric
@attribute max_f_auto4 numeric
@attribute max_f_auto5 numeric
@attribute max_f_auto6 numeric
@attribute max_f_auto7 numeric
@attribute max_f_auto8 numeric
@attribute max_f_auto9 numeric
@attribute max_f_auto10 numeric
@attribute max_f_auto11 numeric
@attribute max_f_auto12 numeric
@attribute max_f0 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute argmax_f0 numeric
@attribute argmax_f1 numeric
@attribute argmax_f2 numeric
@attribute argmax_f3 numeric
@attribute argmax_f4 numeric
@attribute argmax_f5 numeric
@attribute argmax_f6 numeric
@attribute argmax_f7 numeric
@attribute argmax_f8 numeric
@attribute argmax_f9 numeric
@attribute argmax_f10 numeric
@attribute argmax_f11 numeric
@attribute argmax_f12 numeric
@attribute sfm0 numeric
@attribute sfm1 numeric
@attribute sfm2 numeric
@attribute sfm3 numeric
@attribute sfm4 numeric
@attribute sfm5 numeric
@attribute sfm6 numeric
@attribute sfm7 numeric
@attribute sfm8 numeric
@attribute sfm9 numeric
@attribute sfm10 numeric
@attribute sfm11 numeric
@attribute sfm12 numeric
@attribute dec {classical,hiphop,reggae,country,jazz,metal,disco,pop,rock,blues}
@data
-1057.50012207,78.1197128296,-100.734893799,-10.527557373,-64.5370254517,-23.3933944702,-50.436378479,-31.5635147095,-53.464553833,-41.4328536987,-39.7493171692,-34.0004386902,-25.7254924774,-526.911010742,262.000610352,65.5012817383,97.9286727905,48.3866004944,49.8789329529,34.6884078979,32.9144287109,30.2918815613,26.9739303589,31.2957649231,42.6138114929,36.6788444519,-742.993408203,193.767730713,-12.1491746902,43.6226882935,-11.8059091568,10.6930646896,-4.56069803238,0.351918578148,-14.7029933929,-6.88523054123,-2.22654819489,-2.9124610424,0.686335027218,8141.89550781,892.610473633,968.315734863,373.625671387,413.794830322,100.037849426,161.344436646,95.4747467041,150.017028809,104.391860962,92.3800735474,90.5579376221,53.4860954285,0.365956246853,0.302086561918,0.174585491419,0.39890101552,0.336224585772,0.1468744874,0.315924793482,0.151796534657,0.179364934564,0.200249060988,0.264642953873,0.182359829545,0.178791061044,6,46,7,7,7,11,46,11,5,46,6,46,0,10, 403, 264, 0, 24, 411, 406, 0, 0, 35, 0, 413, 0,0.447697877884,0.546238124371,0.539982497692,0.608922421932,0.581850469112,0.731896817684,0.668223798275,0.721557438374,0.687799990177,0.707348108292,0.723618149757,0.727922439575,0.772605061531,jazz
-1016.60290527,-23.659444809,-127.566513062,-18.6423454285,-51.5960350037,-20.2928791046,-45.37890625,-28.8156509399,-55.8172111511,-31.1047515869,-48.690776825,-38.0976638794,-60.5279159546,-467.603912354,219.632781982,52.7077217102,101.662231445,28.3538208008,61.5202789307,21.9888801575,44.9656448364,25.0500946045,49.1316070557,24.4740219116,54.0664215088,37.5166473389,-606.754943848,152.765792847,-38.4497489929,51.9841995239,-12.6184167862,25.0623912811,-9.64183044434,5.81423425674,-23.4688453674,2.51044774055,-12.1006860733,0.927263557911,-7.54607248306,5794.55273438,1707.19580078,1125.75842285,226.234313965,155.410186768,136.251586914,94.8587493896,108.269821167,154.37651062,98.9087142944,97.2116088867,117.257171631,124.455703735,0.413564890623,0.359204918146,0.198738709092,0.231614023447,0.250315338373,0.169401288033,0.104362085462,0.303147643805,0.469842463732,0.216879427433,0.218730762601,0.256324827671,0.2829631567,96,0,6,0,0,23,5,0,0,0,0,10,96,411, 402, 7, 33, 354, 413, 401, 10, 7, 12, 13, 1, 11,0.518194496632,0.501960337162,0.55658531189,0.68703263998,0.699965298176,0.701598167419,0.741115629673,0.720048964024,0.68648570776,0.716313481331,0.728083133698,0.68113809824,0.683052361012,jazz
-906.466308594,52.7689323425,-73.189666748,-18.7361221313,-50.3896560669,-26.4507579803,-29.5240077972,-19.0333709717,-33.0514450073,-31.2419910431,-35.1733894348,-34.6595458984,-30.5926647186,-423.095794678,171.474746704,54.7581634521,69.6803283691,30.3985214233,38.6157646179,34.0129165649,45.5002822876,28.7368869781,37.4077301025,32.298538208,36.1017837524,27.3568325043,-521.665161133,114.211235046,1.98865270615,23.3133831024,-3.74970507622,6.8665804863,1.22417318821,8.25945568085,-3.5966758728,4.58125925064,0.788986623287,3.48321580887,-2.79113101959,1605.68103027,413.910888672,646.116516113,172.715332031,123.178527832,87.9816360474,88.3257141113,95.0430679321,82.4348144531,88.6061248779,79.7359848022,81.9202728271,69.7927474976,0.268972277641,0.161306515336,0.346957564354,0.214898467064,0.253767758608,0.202249675989,0.201753258705,0.131097912788,0.199729815125,0.275679796934,0.186965629458,0.160349950194,0.156119436026,20,1,0,10,1,3,0,1,7,4,0,8,8,8, 0, 2, 0, 9, 0, 0, 153, 0, 0, 0, 6, 7,0.618656337261,0.673371493816,0.614895641804,0.715776562691,0.75489962101,0.762738287449,0.759112715721,0.757460951805,0.773412883282,0.758767724037,0.763795793056,0.756352066994,0.773591816425,jazz
-1105.81921387,41.4029350281,-91.2556228638,-5.57541275024,-44.1524162292,-24.4156799316,-56.738899231,-16.2733154297,-40.504737854,-15.7723617554,-29.1933784485,-20.2374267578,-37.2025299072,-595.966308594,213.44229126,75.6508636475,101.245727539,31.9248085022,47.1964645386,18.1345176697,44.0648803711,21.7855300903,39.3884925842,31.9601783752,37.2636299133,28.1889305115,-712.102478027,147.794830322,-21.5287742615,38.8436279297,-10.7371912003,13.1847324371,-13.0898675919,16.2708072662,-12.5194101334,9.03174209595,-1.76723217964,6.47439956665,-7.38180589676,3193.88085938,494.068481445,1419.97180176,218.88734436,109.856025696,106.901916504,106.919586182,67.8443374634,69.4971618652,72.3092956543,82.4729232788,85.0977630615,90.2235031128,0.329841911793,0.429986298084,0.310844033957,0.31683576107,0.185260057449,0.273430079222,0.112777516246,0.173184633255,0.187347143888,0.111239656806,0.19509883225,0.170488938689,0.104646369815,1,1,1,3,4,1,24,5,3,2,4,1,5,3, 17, 1, 3, 20, 19, 285, 17, 0, 1, 2, 70, 368,0.590793967247,0.677311182022,0.567388653755,0.695335924625,0.739674389362,0.730145990849,0.719910442829,0.778465926647,0.762440621853,0.772685170174,0.744314134121,0.734339594841,0.735363423824,jazz
-1074.71777344,46.889415741,-111.346450806,-16.6654701233,-48.2358093262,-24.9013710022,-50.7310256958,-25.8237075806,-46.9590148926,-24.7296524048,-45.0975265503,-21.9255371094,-31.6252536774,-574.640991211,220.278320312,64.9188690186,85.2493133545,35.9447746277,51.9295578003,15.5721359253,53.6329040527,20.1005363464,39.8042755127,22.3918266296,37.4070358276,22.7445983887,-735.066833496,158.372024536,-4.47402477264,28.4200935364,-8.34585952759,12.5578365326,-19.0301933289,10.348449707,-12.990893364,6.91906642914,-11.5307970047,6.7010679245,-3.88157510757,3851.61499023,587.940063477,1242.94909668,247.478591919,156.417144775,136.891799927,108.299530029,114.987716675,88.7427978516,81.2411727905,83.7366333008,75.5213012695,65.9311599731,0.236500918865,0.159657180309,0.267989456654,0.165379703045,0.159098312259,0.197596922517,0.111900962889,0.207664713264,0.124326147139,0.155193194747,0.158723518252,0.134985163808,0.123267516494,56,5,12,0,1,56,7,6,19,19,18,3,17,344, 327, 342, 1, 68, 161, 327, 339, 12, 256, 1, 519, 27,0.525899767876,0.628985762596,0.500746130943,0.625251114368,0.697550833225,0.701524674892,0.713079571724,0.708883881569,0.742267012596,0.748974204063,0.735201716423,0.735246062279,0.746546626091,jazz
-1091.2746582,49.9760932922,-83.9749298096,-34.1262588501,-64.1445922852,-36.7709770203,-49.9031066895,-42.440322876,-43.8110656738,-42.7291488647,-54.0906524658,-32.9470329285,-51.1596336365,-560.649353027,250.488922119,84.1999053955,80.7457427979,37.3272285461,65.0306472778,26.2600326538,42.2537536621,25.8797492981,40.6331710815,53.4028434753,34.6154403687,38.376537323,-797.653869629,161.278823853,7.87677717209,25.627576828,-14.8899059296,8.7930021286,-10.5255479813,4.04622220993,-10.9621810913,-3.5350048542,-13.5984792709,-0.413624465466,-4.73881816864,5682.67822266,1631.66601562,634.196228027,386.072174072,260.529815674,247.093765259,167.563858032,119.653015137,131.151763916,110.600540161,171.577682495,125.44443512,182.833358765,0.24485591054,0.383443325758,0.323635995388,0.424914091825,0.25335329771,0.325705885887,0.239849403501,0.195353105664,0.150240033865,0.182514116168,0.250015974045,0.482641547918,0.355500757694,0,0,2,2,6,0,0,2,11,4,3,0,0,18, 16, 30, 2, 0, 16, 56, 1, 19, 1, 4, 4, 5,0.55926913023,0.569050252438,0.599130392075,0.632212817669,0.64882928133,0.660948574543,0.698080539703,0.714430987835,0.72510778904,0.728419303894,0.695014536381,0.735489070415,0.684369444847,jazz
-1027.59741211,64.8348846436,-119.239532471,-11.5015983582,-94.5838623047,-55.3784751892,-57.6978225708,-56.4862670898,-59.3624343872,-33.8058624268,-44.7476654053,-36.0142784119,-48.0787239075,-486.826721191,244.82598877,56.3606300354,93.197479248,6.21762084961,47.540927887,16.1054573059,32.993309021,29.9348182678,35.7112808228,19.0269355774,38.824798584,31.0548973083,-682.91192627,190.826156616,-29.4393424988,41.1156921387,-42.4067726135,-0.498358398676,-17.3654251099,-18.6950054169,-16.998796463,2.95250749588,-9.62381458282,-2.39509868622,-9.04617023468,8478.43164062,851.05682373,1518.5234375,213.632629395,267.360168457,219.858840942,138.000473022,193.654281616,181.261245728,87.1357650757,93.246131897,93.649810791,88.2020645142,0.563828587532,0.225950464606,0.317951977253,0.218393951654,0.370245069265,0.331568777561,0.242812559009,0.43467849493,0.440526008606,0.285600215197,0.339569985867,0.152403786778,0.135508045554,4,4,4,4,4,3,4,4,4,1,4,4,8,1, 2, 433, 458, 0, 4, 0, 0, 0, 0, 0, 41, 34,0.47244951129,0.574968159199,0.497436225414,0.66092813015,0.640231847763,0.660499572754,0.696657717228,0.667906463146,0.661100685596,0.739380896091,0.726430296898,0.722122788429,0.728146255016,jazz
-850.663208008,72.6654663086,-96.0377807617,-39.167930603,-48.3399047852,-30.2776565552,-40.7388458252,-28.1018009186,-44.853477478,-21.9640197754,-44.2065734863,-31.9906139374,-39.1442222595,-449.862792969,275.037445068,67.2376174927,68.0228500366,36.744052887,47.4884872437,32.053024292,49.2942123413,42.8073730469,40.1837692261,27.9260864258,34.5366706848,43.2384185791,-579.055297852,167.772750854,-5.75387620926,11.3241062164,-4.94310283661,4.67207098007,-4.86166906357,7.53972148895,-2.30544376373,5.77898836136,-5.78735542297,2.13820624352,-3.1459300518,2530.44287109,1231.39099121,561.195251465,278.830566406,170.882598877,178.319702148,128.981231689,149.936447144,190.301193237,99.6765899658,110.457618713,97.4754486084,102.510406494,0.423624783754,0.594527482986,0.32759231329,0.300455480814,0.282646805048,0.315179497004,0.260004073381,0.424604058266,0.353098720312,0.179474905133,0.191419973969,0.24145103991,0.228741273284,6,6,0,13,0,13,13,0,3,13,14,0,0,7, 0, 0, 0, 354, 137, 155, 0, 1, 164, 480, 67, 8,0.5914914608,0.610189080238,0.630161523819,0.665526688099,0.692120671272,0.660016655922,0.704896092415,0.69137275219,0.652494490147,0.708754956722,0.693151593208,0.691289365292,0.688673913479,jazz
-1100.52038574,-65.664855957,-50.3695869446,-35.5340690613,-58.5700454712,-52.3453063965,-48.8072433472,-27.4074440002,-49.8845672607,-44.708732605,-33.7385368347,-33.3920593262,-62.358291626,-537.887451172,218.376037598,97.7241363525,91.8224029541,41.240814209,46.3934555054,50.1522026062,79.8874816895,49.7512359619,54.8944892883,43.1898040771,35.6995353699,38.2094573975,-755.240844727,88.037612915,24.6365356445,26.923789978,-7.59893608093,-10.0874500275,-9.664727211,14.0835695267,-2.15666174889,-1.66366612911,4.96852254868,4.71353292465,-2.73687934875,9242.24414062,5485.26513672,688.821777344,348.753417969,271.344085693,199.465988159,201.3800354,403.238037109,292.44519043,288.901000977,153.6065979,182.510406494,289.875396729,0.127286866307,0.602709472179,0.363887280226,0.507313907146,0.302431613207,0.23688429594,0.489599555731,0.662020802498,0.581921577454,0.474228262901,0.560321629047,0.642504692078,0.598652541637,3,1,2,1,1,0,4,1,1,0,3,1,1,318, 4, 561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.420487254858,0.388200730085,0.570681214333,0.62251573801,0.614487230778,0.647992491722,0.671627759933,0.593933105469,0.629239082336,0.634047210217,0.654616296291,0.6530803442,0.603921592236,jazz
-1034.9744873,70.192779541,-126.117050171,-33.9941635132,-103.388565063,-65.9378051758,-57.9830322266,-54.3045730591,-56.1803627014,-37.2795410156,-49.0062103271,-29.3994865417,-45.2739448547,-519.805847168,270.911987305,70.9309692383,123.82686615,14.6694946289,47.8513717651,40.0868148804,34.7496681213,29.9626426697,58.0757904053,33.0881156921,41.7178077698,28.206035614,-655.176940918,201.450012207,-33.7031517029,52.1922340393,-39.7243690491,-12.8641052246,-12.3866157532,-8.10362243652,-13.1758432388,3.56476688385,-13.3091220856,2.48663806915,-6.62957954407,2287.70922852,875.91619873,1200.53295898,690.04296875,320.027160645,363.542938232,268.555206299,158.57989502,153.477828979,186.064849854,137.580535889,101.062988281,95.3327484131,0.257472127676,0.135419696569,0.172276437283,0.19450545311,0.226826697588,0.153749108315,0.142453148961,0.153759196401,0.227680325508,0.168961331248,0.203125968575,0.149893835187,0.16882827878,5,3,5,13,21,9,6,20,0,1,7,0,11,8, 586, 469, 159, 1, 177, 23, 490, 0, 187, 382, 0, 1,0.56680393219,0.543960869312,0.495264649391,0.545599162579,0.606524944305,0.585838973522,0.618683040142,0.654068589211,0.668770968914,0.659394621849,0.680400371552,0.714553892612,0.711199998856,jazz
-1101.50476074,-27.0452442169,-75.8769607544,-30.4897880554,-38.9138259888,-67.9860992432,-40.6637229919,-49.1328582764,-32.5991821289,-49.6266860962,-29.7653884888,-34.4216079712,-53.642665863,-380.543518066,271.445251465,136.289703369,134.639007568,94.2583618164,81.5409088135,73.9206390381,42.0462112427,50.2459106445,41.3120536804,53.3521499634,54.6552314758,28.9429359436,-603.703491211,148.878967285,32.4409103394,44.288974762,25.4657936096,5.04153060913,10.4175729752,-0.961934566498,4.1463675499,-0.223654255271,2.80755615234,7.69697856903,-10.5730237961,5906.33496094,2118.00878906,1024.18395996,493.54019165,520.417480469,361.565734863,250.335113525,224.446624756,146.911865234,157.254714966,121.980560303,146.142501831,112.994514465,0.712652981281,0.602574467659,0.444689363241,0.367975622416,0.405111163855,0.331741303205,0.263816833496,0.503450155258,0.324784219265,0.444288730621,0.297551691532,0.442160636187,0.390853643417,97,97,0,98,0,0,0,0,0,97,3,0,0,195, 193, 400, 612, 193, 194, 112, 197, 409, 616, 618, 622, 619,0.560061335564,0.533226311207,0.570662438869,0.626059412956,0.616102159023,0.643384516239,0.665158808231,0.675826132298,0.699148356915,0.705308794975,0.715860009193,0.698874294758,0.715038180351,hiphop
-1127.08105469,-0.905384063721,-103.528793335,-6.89402008057,-74.5392379761,-23.3475570679,-70.7392883301,-28.2831115723,-44.9843788147,-24.841255188,-44.4312438965,-21.4170379639,-38.1745033264,-511.247344971,196.427490234,52.520614624,88.4148864746,31.1842079163,79.8100738525,30.6136016846,69.8119812012,37.850276947,55.5968666077,22.4982032776,57.5302734375,29.9076271057,-610.232116699,121.406806946,-29.1807479858,47.8973655701,-18.1821022034,28.5405693054,-10.9129772186,22.1291179657,-3.29680752754,18.5626163483,-10.4297246933,16.2685241699,-5.08003664017,1508.24755859,1037.53613281,504.060150146,262.433746338,280.747711182,217.602722168,241.627349854,192.881713867,176.166717529,118.217819214,109.645751953,120.385452271,100.804130554,0.64581823349,0.593065738678,0.552883386612,0.475820183754,0.522230505943,0.472662299871,0.515751421452,0.45475718379,0.465474963188,0.321802824736,0.380912780762,0.504994213581,0.419706791639,105,25,25,25,25,0,12,12,210,1,26,12,12,382, 378, 373, 370, 382, 186, 187, 187, 186, 189, 183, 189, 187,0.700092673302,0.579923450947,0.610077142715,0.666424512863,0.660738587379,0.688309550285,0.68877440691,0.688755333424,0.690651476383,0.732278048992,0.735131561756,0.721297085285,0.734261989594,hiphop
-955.038391113,-187.578308105,-41.4217147827,-50.8948745728,-102.37928772,-52.7540206909,-93.6187286377,-64.7547607422,-57.7351417542,-46.5929031372,-77.7424087524,-45.599521637,-56.5002098083,-372.507202148,202.677734375,149.694412231,135.456802368,64.613067627,69.6055831909,64.0915985107,54.7583770752,54.4564056396,48.9331245422,44.7214660645,44.5614624023,34.3339309692,-532.314025879,65.9078292847,50.5161781311,66.1454467773,9.16467571259,15.0480060577,4.83907270432,5.67818403244,-2.09038281441,4.57159376144,-0.993355929852,5.73204421997,-1.45242536068,5642.89892578,1493.52233887,952.35369873,771.813415527,497.81652832,290.286560059,334.667816162,247.143890381,183.336364746,176.23236084,138.745895386,111.933631897,123.582939148,0.367889106274,0.297346770763,0.398947179317,0.212551832199,0.220369815826,0.216408640146,0.258918225765,0.21310557425,0.310608506203,0.169517397881,0.16601125896,0.196096032858,0.253229439259,75,24,75,2,36,0,75,0,101,9,10,0,5,182, 187, 188, 0, 183, 186, 184, 11, 190, 189, 0, 192, 0,0.50124502182,0.542317807674,0.534527122974,0.570974588394,0.599911093712,0.659584701061,0.623561799526,0.667910754681,0.687960326672,0.684296250343,0.702016532421,0.719597458839,0.716925621033,hiphop
-1065.3223877,-45.4777488708,-63.4512252808,5.2103767395,-76.3986816406,-24.544052124,-63.7699432373,-28.7981033325,-49.1691818237,-29.7110443115,-48.526096344,-21.8476295471,-49.836063385,-503.65246582,149.73840332,113.111114502,147.746459961,51.9298171997,96.1060791016,33.635761261,72.033203125,40.6343193054,61.1710128784,31.8514175415,62.517578125,30.0269241333,-676.267150879,70.2886734009,13.2812547684,75.8714523315,-4.84274339676,41.3950881958,-13.4856519699,19.5151100159,-5.31434345245,14.8269519806,-11.4300899506,12.0020017624,-11.6058979034,5114.98486328,734.019592285,817.135375977,503.420043945,382.826019287,268.219512939,227.239776611,218.551803589,173.003097534,180.208435059,133.897186279,134.837615967,104.499916077,0.567009150982,0.397142142057,0.448304414749,0.335860013962,0.284008741379,0.312947273254,0.341401547194,0.316917687654,0.34008488059,0.294820815325,0.324951708317,0.311363577843,0.215136274695,117,0,87,1,0,14,14,117,14,117,0,14,58,335, 341, 160, 157, 157, 158, 167, 337, 166, 338, 157, 161, 169,0.548381865025,0.629909574986,0.586526989937,0.625524997711,0.622743010521,0.662230908871,0.676384866238,0.676757514477,0.707042753696,0.698589503765,0.720373928547,0.71096855402,0.738573014736,hiphop
-892.721618652,-6.48858642578,-70.0942382812,-38.7031860352,-57.2612915039,-27.7387542725,-58.5435333252,-37.606098175,-36.1017799377,-34.2674560547,-35.7487869263,-27.4219818115,-35.1044960022,-384.541015625,144.061126709,48.3970069885,87.5489120483,54.4966201782,64.494354248,47.5265464783,46.2886390686,45.1407394409,49.6203079224,40.9640197754,42.2139511108,28.1623878479,-468.513519287,72.2495040894,-8.65354251862,32.0227890015,1.04269182682,17.8549022675,3.29925513268,10.2280683517,4.71039962769,11.2904233932,-0.118596218526,6.17545557022,-3.62993478775,1648.28527832,530.713928223,451.173461914,327.668945312,387.805603027,191.513320923,260.452484131,135.848190308,147.458953857,138.36605835,105.370330811,105.520736694,80.3587493896,0.343005388975,0.283440500498,0.310673683882,0.214824140072,0.376518726349,0.353369802237,0.314435094595,0.273251026869,0.190347671509,0.183319315314,0.161696389318,0.231654420495,0.221758648753,100,0,0,75,24,24,0,24,0,0,12,11,37,399, 192, 399, 394, 397, 396, 184, 399, 198, 403, 399, 402, 407,0.651965796947,0.678046882153,0.657620131969,0.667547464371,0.663792550564,0.721309781075,0.661905705929,0.736075103283,0.718559682369,0.713151037693,0.758157432079,0.767373919487,0.773664057255,hiphop
-1030.05578613,21.8389339447,-75.2135467529,-25.1405334473,-65.9914398193,-33.4864006042,-73.018951416,-11.4696121216,-49.6029968262,-18.1701583862,-48.3073348999,-17.3263969421,-41.6551971436,-516.9140625,240.378448486,92.0589294434,120.093521118,78.0992584229,103.167007446,47.968662262,86.7730712891,59.5211677551,73.2346496582,43.3594093323,57.5114059448,37.9009666443,-656.800842285,137.121490479,1.02508616447,44.02368927,5.32007598877,31.1440010071,-13.3051404953,30.7726802826,-0.492181897163,26.0641117096,-1.57248234749,17.5316200256,0.168406158686,4454.98876953,1070.48156738,761.54888916,481.472747803,561.911010742,392.31640625,424.484863281,194.129669189,279.344940186,192.537002563,143.656188965,111.613937378,122.797096252,0.475404709578,0.257847189903,0.301998406649,0.27995711565,0.185764878988,0.294389277697,0.214134991169,0.128903582692,0.251267552376,0.167184025049,0.126818075776,0.157820925117,0.178121194243,148,2,55,148,55,55,0,3,148,55,30,73,148,545, 258, 531, 126, 251, 529, 55, 630, 122, 123, 378, 122, 540,0.529063940048,0.576908648014,0.598620533943,0.6278668046,0.579556941986,0.611828267574,0.591028392315,0.685134828091,0.636401474476,0.673274517059,0.697173416615,0.728650867939,0.705749928951,hiphop
-972.534484863,-7.62803077698,-131.377716064,-55.8588638306,-80.6201553345,-30.458442688,-70.2964553833,-23.7466888428,-58.0457038879,-17.2364368439,-58.243473053,-30.5617446899,-39.6736450195,-393.28302002,256.618682861,95.0773620605,91.1639251709,39.474357605,78.6552505493,36.6473922729,64.9517974854,31.2064857483,57.9140777588,34.8342247009,49.4690093994,35.9248924255,-574.706359863,105.718894958,-29.2464942932,30.310874939,-20.0066833496,22.4529762268,-19.0436573029,20.9305858612,-14.1541948318,17.3533039093,-10.0772886276,10.0976276398,-9.91371154785,8182.84423828,1408.46704102,978.074401855,574.862731934,337.467590332,275.729614258,235.140274048,169.07611084,157.855987549,131.830917358,172.598083496,137.655685425,132.031921387,0.497887939215,0.396045148373,0.503047287464,0.415164172649,0.426493525505,0.444385260344,0.43563708663,0.276516765356,0.332974612713,0.317161828279,0.350516945124,0.376953154802,0.297991424799,237,2,0,0,0,0,0,0,3,0,14,0,3,14, 3, 3, 2, 1, 164, 2, 1, 2, 3, 1, 4, 1,0.486489236355,0.594466388226,0.603803992271,0.628462255001,0.698543310165,0.705036342144,0.708535254002,0.741985023022,0.726755142212,0.75251698494,0.716269016266,0.747167110443,0.728250086308,hiphop
-1138.42004395,-158.651519775,-151.674453735,-53.6722335815,-61.371673584,-36.3430328369,-51.1673049927,-26.4220924377,-43.7033882141,-27.052947998,-35.1275939941,-30.4761295319,-31.4073791504,-375.465789795,208.223724365,143.502761841,152.724334717,85.5998382568,75.7964630127,57.0642738342,58.712310791,47.9944534302,72.9881134033,56.8841171265,47.7734222412,38.2291107178,-724.955444336,74.6607513428,-14.3906764984,42.8004264832,14.9969453812,18.9875278473,6.54573106766,13.5049581528,6.64149999619,16.8080444336,8.0538187027,8.05171775818,2.12814092636,38381.1054688,2735.29833984,1377.25500488,843.232849121,446.171966553,327.32220459,251.056304932,215.388153076,160.547546387,189.481018066,161.194992065,119.626907349,101.214408875,0.565596938133,0.534832298756,0.413373529911,0.554855823517,0.273297548294,0.281793296337,0.207840755582,0.386188000441,0.304790437222,0.316066354513,0.288997858763,0.238769575953,0.230305716395,0,237,237,1,0,0,29,0,3,29,29,21,21,1, 3, 2, 0, 157, 48, 158, 71, 0, 158, 159, 338, 333,0.422217160463,0.50906264782,0.565130054951,0.586086511612,0.642266869545,0.644196331501,0.665775835514,0.703757107258,0.72404396534,0.712252140045,0.705209672451,0.727978169918,0.726330041885,hiphop
-665.990844727,-57.1282348633,-97.1023406982,-61.718662262,-52.5559463501,-75.8103866577,-36.3133354187,-48.0240325928,-45.630897522,-32.5475540161,-37.5045204163,-32.9302368164,-34.6898040771,-369.584381104,175.049072266,70.48387146,83.8342819214,53.2499771118,61.8750915527,73.9023590088,54.0548629761,42.0455780029,54.2674713135,37.5087966919,38.9402427673,33.333946228,-498.487945557,88.3768463135,1.03858458996,17.6137428284,6.42870807648,5.09974861145,16.0529022217,8.27302455902,-1.08283936977,10.2410593033,-1.56339335442,2.73481345177,-1.96373569965,1710.44140625,983.58782959,617.068786621,661.943481445,293.026550293,340.83605957,270.019683838,260.848724365,177.769790649,164.624954224,131.061477661,134.891647339,111.238502502,0.513446927071,0.264541953802,0.407283216715,0.461348742247,0.262515604496,0.288418203592,0.274193078279,0.320311337709,0.236825510859,0.252514183521,0.206876352429,0.250825941563,0.285622656345,11,8,0,0,0,100,0,0,100,10,2,0,0,402, 0, 180, 181, 186, 596, 186, 182, 189, 188, 187, 181, 15,0.564561069012,0.600997328758,0.61600124836,0.592077612877,0.65109962225,0.631614744663,0.658476531506,0.636730849743,0.674513220787,0.68794041872,0.710040271282,0.699370324612,0.718420147896,hiphop
-952.996154785,43.4634208679,-151.286712646,-85.0498733521,-100.948051453,-79.7497253418,-65.1365356445,-35.9819793701,-58.8129501343,-37.572479248,-56.8066062927,-29.7189445496,-43.7758598328,-432.702331543,321.827850342,70.9643707275,128.206573486,58.6709480286,79.1886901855,46.6384658813,57.0026473999,36.8771705627,47.0850753784,34.2121391296,37.8525733948,23.8955955505,-622.401672363,178.936676025,-44.0587005615,25.0103969574,-9.30920600891,6.27539253235,-12.8539495468,15.4408340454,-8.20554637909,3.02078986168,-13.7878828049,2.71110844612,-8.36933517456,7546.02685547,4304.36474609,2186.87402344,1350.62890625,706.777648926,680.760192871,372.495941162,221.558761597,183.268569946,161.274246216,234.180160522,146.929931641,112.685371399,0.831738293171,0.871614575386,0.841580927372,0.814283013344,0.718863487244,0.745652318001,0.681641578674,0.609120130539,0.55989408493,0.579303383827,0.72113519907,0.694997549057,0.582954585552,0,0,0,0,1,0,0,0,0,0,0,0,0,43, 17, 43, 91, 83, 89, 85, 41, 87, 195, 93, 93, 195,0.577270567417,0.552396178246,0.542487740517,0.571717381477,0.610979259014,0.618919074535,0.657221019268,0.695940256119,0.672383844852,0.694678366184,0.678988933563,0.714160501957,0.743840813637,hiphop
